,0
4734,Coronavirus: at least three-quarters of people in UK fail to self-isolate
4735,Covid-19 has unmasked the true nature of Donald Trump and Trumpism | Jonathan Freedland
4736,The War with Grandpa review: De Niro slums in delayed ex-Weinstein farce
4737,The last-chance saloon: Glaswegians contemplate 16 days with no pubs
4738,Tracey Emin steals a kiss and Damien Hirst resurrects the dead – the week in art
4739,From ball launchers to activity trackers: the new breed of pet tech
4740,The Fiver | A historic night of penalty shootouts and bare facts around Europe
4741,Cyprus asks UN to step in as beach in north is opened after 46 years
4742,Iga Swiatek and Sofia Kenin are polar opposites offering  a glimpse of future
4743,Thai hotel agrees to drop charges against US man who faced jail over bad reviews
4744,Green Homes Grant: homeowners frustrated by lack of installers
4745,Labour should not be giving Boris Johnson a blank cheque on Covid restrictions | Chaminda Jayanetti
4746,UK economic recovery slowed to 2.1% in August  – as it happened
4747,"Essex lorry deaths: Vietnamese migrants called relatives while suffocating, court hears"
4748,Bristol's Nathan Hughes: 'I'm so glad to be part of a history-making team'
4749,Federal judge denies plea to extend Florida voter registration
4750,Learn lessons from the first wave? Johnson and co are far too busy for that | Marina Hyde
4751,Jermaine Baker killing: police officer can face misconduct hearing
4752,Conference season: the winners and losers as party politics goes virtual
4753,A younger man has befriended my grandmother. I worry he’s a threat
4754,Coronavirus: Spain declares emergency in Madrid as Berlin emerges as hotspot
4755,Mohammad Reza Shajarian embodied the timeless beauty of Persian music
4756,Dublin theatre festival review – city's players adapt to age of Covid
4757,British Legion boss clashes with minister on overseas operations bill
4758,BAME groups hit hard again as Covid second wave grips UK nations
4759,Masochism for the masses: why The Fall is still so dangerously gripping
4760,"Alcoholic anaesthetist's error that killed Briton unforgivable, court told"
4761,The trope of ‘her indoors’ is alive and well. Rather that than be silenced | Coco Khan
4762,Save your local watering hole with a takeaway tipple | Fiona Beckett on wine
4763,Angela Barnes:  ‘My perm looked like Little Bo Peep crossed with Margaret Thatcher’
4764,Bunny Lee obituary
4765,"Women bear brunt of Covid-related work stress, UK study finds"
4766,What's the kindest thing someone has done for you during the coronavirus pandemic?
4767,I left my friends in prison in a pandemic. Here's what it's like for them
4768,Shopping centre owners still struggling to collect rent in Covid crisis
4769,What sets Lewis Hamilton apart from Schumacher is personal development
4770,'It can be life or death': the parents in England refusing to send their children back to school
4771,Classical highlights for the week ahead: 9 to 16 October
4772,Aid cuts and Covid force Uganda refugees to brink of starvation
4773,China says it is highly concerned about safety of its UK investments
4774,Never mind the rock memoirs: the musicians turning to fiction
4775,'Mail voting doesn't work for Navajo Nation': Native Americans face steep election hurdles
4776,This season’s trends could feel irrelevant. But there is one that fits the strange mood of now | Jess Cartner-Morley
4777,Britain must nurture its scientific expertise to help save the world from climate crisis | Martin Rees
4778,Inside the climate battle quietly raging about US homes
4779,‘Hyperbolic messaging’ eroding public trust in UK's Covid response
4780,"Up to 21,500 jobs at risk as Jaeger and Austin Reed owner prepares to appoint administrators"
4781,'Brain fog': the people struggling to think clearly months after Covid
4782,Scotland one win away from Euro 2020 but still the doubters remain
4783,'A sign of revolution': why the black power beret is making a comeback
4784,Italian prosecutors investigate alleged mistreatment of 'escape genius' bear
4785,Scientists get hands dirty with research into medieval poop
4786,Share your experiences of accessing NHS services during the Covid pandemic
4787,AFL 2020 semi-final: Richmond Tigers beat St Kilda Saints - as it happened
4788,"Stephen King, Margaret Atwood and Roxane Gay champion trans rights in open letter"
4789,Why Kanye West's fight for his masters marks a changing music industry
4790,Care homes in England fear new Covid-19 cases as 90% of test results delayed
4791,"If you have lost your job, how has it affected your mental health?"
4792,The Haunting of Bly Manor review – horror with a chilling lack of shocks
4793,Back in the frame: the extraordinary artists Britain forgot
4794,Residents of remote Scottish peninsula face up to its future as spaceport
4795,I’m a middle-aged pacifist – so why do Rishi Sunak and co want me to join the army?
4796,"Annotated solutions for Prize 28,255"
4797,This week’s home entertainment: from Taskmaster to Rap Trip
4798,Sayaka Murata: 'I acted how I thought a cute woman should act - it was horrible'
4799,The Tories’ culture war is a reminder that the right isn't as fearless as it seems | Andy Beckett
4800,Coronavirus: Scotland’s drinking ban in chaos over meaning of 'cafe'
4801,In dialogue with Mozart: composer's violin brought back to life
4802,'There’s quite a bit of resentment': is Covid deepening north-south divide?
4803,Boxer or lock-keeper? Government careers quiz scorned by users
4804,Dr Blood’s Old Travelling Show review – clarity missing amid punk spirit and ingenuity
4805,Autumn colour brings joy to UK's growing band of 'leaf peepers'
4806,Pamela Erskine obituary
4807,Worried about being made redundant? Here's how to manage your finances
4808,Virtual reality to virtual rubbish: a torrid week for Tory tech | John Crace
4809,Christopher Eccleshall obituary
4810,First Thing election special: an isolated Trump plans a rally
4811,"Tracks of the week reviewed: Royal Blood, Jorja Smith, Fearne Cotton"
4812,More than 500 child victims of 'revenge porn' in England and Wales last year
4813,Neil Cornwell obituary
4814,'Like baby food': UK students' lockdown complaints grow
4815,Allegra Stratton is a troubling pick for a bad role | Martin Kettle
4816,"Sports quiz of the week: big deals, big defeats, big hits and a big bang"
4817,Derek Mahon obituary | Sean O’Brien
4818,American idiot box: is this the Trumpification of British TV?
4819,Shark attack: surfer missing after multiple witnesses see incident at Western Australia beach
4820,UN's World Food Programme wins Nobel peace prize
4821,Sunak plans 80% furlough wage extension in local lockdown areas
4822,How does Donald Trump’s Covid care compare to the average 74-year-old’s?
4823,Growth data points to catastrophe in making for UK economy
4824,London Stock Exchange to sell Milan arm to Euronext for €4.3bn
4825,"Big Jo, London N7: 'A bit of genius' | Grace Dent on restaurants"
4826,Experience: I help coma survivors fill in the gaps
4827,Artemisia Gentileschi’s Judith Slaying Holofernes: vision of vengeance
4828,Yes the climate crisis is big but the world can correct its course
4829,'Our worst nightmare': will militias heed Trump's call to watch the polls?
4830,Telstra denies Victoria police requested Graham Ashton’s phone records for hotel quarantine inquiry
4831,'Open that door or I'll blow it down!' The jazz legends who caused TV mayhem
4832,LeBron ended my NBA title hopes three times. He's even better now – in every sense
4833,Channel Nine paid for Pauline Hanson’s Uluru trip where she made controversial climb
4834,Australians to receive tax cuts within weeks after legislation sails through parliament
4835,NSW issues new alert as Victoria reports 11 new cases – as it happened
4836,Venom Prison: Primeval review – potent disgust from Welsh death metallers
4837,Death in Her Hands by Ottessa Moshfegh review – meandering murder mystery
4838,I Am Woman review - Helen Reddy biopic sings flat
4839,Arsenal's Jill Roord: 'Here I can be myself and I missed that at Bayern'
4840,"People, not carbon emissions, should be at the heart of the west's climate action | Aruna Chandrasekhar"
4841,Foles beats Brady again as Chicago Bears rally past Tampa Bay Buccaneers
4842,Coronavirus Australia latest: the week at a glance
4843,Linda Buckley: From Ocean's Floor review | Jude Rogers's folk album of the month
4844,Victorian casino regulator takes action against Crown Resorts over high-roller junkets
4845,"'We lost ourselves': Future Islands, the synthpop band who nearly blew it"
4846,Demand surges for Regeneron drug that Trump claims ‘cures’ Covid-19
4847,The Right Stuff review – Disney dazzles with Mad Men ... in space
4848,"Singing, tantrums and showdowns: 10 of the best reality TV moments"
4849,"If cinemas survive this movie drought, 2021 will see a flood of blockbusters"
4850,Labours of Love by Madeleine Bunting review – a humbling book about care
4851,'Total destruction': why fires are tearing across South America
4852,'The goal was to break the mold': Deaf U series blazes a trail on Netflix
4853,Scientists claim Coalition misrepresented their evidence to Great Barrier Reef inquiry
4854,UK economic growth slows in August despite 'eat out to help out'
4855,Gang violence erupts in Bangladesh Rohingya camps forcing families to flee
4856,Pop-up space odyssey: how to do Frieze with no Frieze
4857,"In our divided age, nothing makes me happier than changing my mind | Hannah Jane Parkinson"
4858,Kajillionaire review –  stylish band of scammers do the trick
4859,"This Black History Month, I'm uncovering the forgotten stories of queer Black Britain | Jason Okundaye"
4860,Climate crisis: does journalism actually make a difference?
